node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V,air_temperature_C_scaled,relative_humidity_pct_scaled,air_pressure_hPa_scaled,wind_speed_ms_scaled,wind_direction_deg_scaled,leaf_wetness_pct_scaled,soil_moisture_pct_scaled,solar_radiation_Wm2_scaled
SB-002,2010-11-24 03:10:00,6.88,88.14,1017.59,2.4,273.5,31.5,33.4,0.0,3.33,-2.2484177917813923,1.1085195940078976,1.0997085537383249,-0.12117107754281842,0.9089714190921014,1.200084819608961,-0.2794930784362396,-0.8141172123298689
SB-002,2010-11-24 05:10:00,10.59,92.15,1016.78,0.81,153.9,31.5,34.31,0.0,3.56,-1.5193085320163955,1.4485237711083645,0.8963156621381557,-1.2628139750432934,-0.24615352237191082,1.200084819608961,-0.12972091062456115,-0.8141172123298689
SB-002,2010-11-24 07:30:00,10.11,83.07,1017.47,1.71,156.7,32.8,45.25,271.0,3.48,-1.6136407273498723,0.6786390010155363,1.069576273501264,-0.616601014193968,-0.2191104635416498,1.293998907689848,1.670836799111434,0.06392746373623179
SB-002,2010-11-24 09:30:00,13.4,94.43,1014.75,3.87,280.9,0.0,30.61,665.4,3.52,-0.9670721385016673,1.6418428543475327,0.38657792146123243,0.9343100918444134,0.9804423602863629,-1.0755257761971484,-0.7386846698588562,1.3417902690516197
SB-002,2010-11-24 10:10:00,12.73,92.68,1011.47,2.71,29.0,15.2,33.68,760.9,3.81,-1.0987441611546451,1.4934619790543116,-0.4370377383517316,0.10141338674972707,-1.452467110907489,0.022546638287069334,-0.23340933449418472,1.6512119168904116
SB-002,2010-11-24 10:50:00,14.02,83.08,1019.22,1.14,332.2,7.5,44.17,930.8,3.46,-0.8452263861959267,0.679486891731498,1.509005360291721,-1.0258692227318742,1.4759098309979335,-0.5337137295766462,1.4930852153349372,2.201690848490524
SB-002,2010-11-24 20:30:00,12.86,63.41,1013.67,0.12,212.1,1.5,28.24,0.0,3.64,-1.0731958582518288,-0.988314146564307,0.11538739932768295,-1.7582439116944428,0.31595577188566026,-0.967163366873048,-1.128750645368391,-0.8141172123298689
SB-002,2010-11-24 21:20:00,10.47,59.8,1014.66,1.22,147.5,11.0,34.18,0.0,3.97,-1.5428915808497645,-1.294402695026323,0.3639787112834295,-0.9684280706563785,-0.30796622826965064,-0.2808681078204119,-0.1511169345976584,-0.8141172123298689
SB-002,2010-11-25 00:20:00,7.71,69.04,1010.85,3.03,351.6,23.3,46.13,0.0,3.59,-2.0853017040172555,-0.510951673478115,-0.592721186243209,0.33117799505170936,1.6632795957504576,0.6077036486372118,1.8156714229293205,-0.8141172123298689
SB-002,2010-11-25 01:20:00,8.73,77.04,1019.02,2.22,64.7,25.5,28.1,0.0,3.23,-1.8848457889336174,0.16736089929089568,1.458784893229943,-0.2504136697126833,-1.107668110821659,0.7666351823125591,-1.151792517339418,-0.8141172123298689
SB-002,2010-11-25 02:10:00,7.81,78.03,998.99,1.97,98.2,19.5,33.6,0.0,3.55,-2.0656491633227816,0.2513020801710603,-3.570794883005967,-0.42991726994860724,-0.7841172283881774,0.3331855450161573,-0.24657611847762864,-0.8141172123298689
SB-002,2010-11-25 02:20:00,8.75,77.06,1016.73,1.46,226.0,29.7,44.35,0.0,3.78,-1.8809152807947227,0.16905668072281788,0.8837605453727255,-0.7961046144298917,0.4502052425073139,1.0700499284200402,1.5227104792976867,-0.8141172123298689
SB-002,2010-11-25 05:20:00,7.96,95.91,1008.59,3.56,179.8,36.4,37.19,0.0,3.53,-2.0361703522810695,1.7673306803097988,-1.1602124640411684,0.7117256275518679,0.003994771808004945,1.554068690067689,0.34428331277942953,-0.8141172123298689
SB-002,2010-11-25 06:10:00,10.27,87.47,1019.93,2.46,272.4,37.0,41.48,29.5,3.4,-1.5821966622387134,1.0517109160384928,1.6872880183609726,-0.07809021348619669,0.8983473602659272,1.5974136537973294,1.050352103891625,-0.7185367033116034
SB-002,2010-11-25 06:50:00,11.19,100.0,1012.0,0.3,208.9,27.2,44.35,225.7,3.66,-1.4013932878495496,2.1141179831379557,-0.3039535006380572,-1.629001319524578,0.2850494189367905,0.8894459128798728,1.5227104792976867,-0.08284531790876588
SB-002,2010-11-25 10:20:00,16.01,85.28,1015.93,2.55,41.8,6.3,32.1,744.3,3.6,-0.4541408263758876,0.8660228492429762,0.6828786771256423,-0.013468917401264234,-1.3288416991120093,-0.6204036570359267,-0.4934533181672075,1.5974276304597943
SB-002,2010-11-25 12:40:00,14.37,69.28,1009.83,2.03,312.9,0.0,30.0,802.7,3.73,-0.7764424937652668,-0.4906022962950451,-0.8488455682582137,-0.38683640589198565,1.2895058897750618,-1.0755257761971484,-0.8390813977326181,1.786644638143412
SB-002,2010-11-25 14:50:00,15.22,76.95,1016.35,2.15,60.6,9.8,40.6,629.8,3.59,-0.6093958978622348,0.15972988284724404,0.7883416579553703,-0.3006746777787422,-1.1472668755373987,-0.36755803527969216,0.9055174800737394,1.2264456547787295
SB-002,2010-11-25 16:10:00,15.79,69.74,1014.91,0.21,95.3,7.9,35.68,407.2,3.66,-0.49737641590373155,-0.4515993233608275,0.42675429511063767,-1.6936226156095104,-0.8121261107480908,-0.5048170870902194,0.09576026509192047,0.5052178138476816
SB-002,2010-11-25 16:20:00,16.48,65.82,1019.17,2.41,242.7,0.0,35.54,290.7,3.77,-0.36177388511185854,-0.7839724840176429,1.496450243526262,-0.1139909335333813,0.6114977719592286,-1.0755257761971484,0.07271839312089302,0.12775580365690403
SB-002,2010-11-25 19:20:00,13.73,56.37,1010.31,0.87,241.1,17.3,46.96,0.0,3.57,-0.902218754209902,-1.5852292106010364,-0.728316447309998,-1.2197331109866716,0.5960445954847937,0.17425401134081006,1.9522768067575538,-0.8141172123298689
SB-002,2010-11-25 21:10:00,12.68,55.15,1009.35,1.32,30.7,15.0,34.68,0.0,3.63,-1.1085704315018825,-1.6886718779483103,-0.9693746892064579,-0.8966266305620089,-1.436048110903402,0.008098317043855994,-0.06882453470113212,-0.8141172123298689
SB-002,2010-11-25 22:00:00,12.89,58.68,1011.57,1.0,230.7,6.4,36.79,0.0,3.86,-1.0673000960434862,-1.3893664552139844,-0.41192750482084267,-1.1263912388639914,0.49559894840096647,-0.6131794964143199,0.27844939286220877,-0.8141172123298689
SB-002,2010-11-26 00:20:00,7.81,70.64,1013.92,2.64,222.5,34.6,28.58,0.0,3.78,-2.0656491633227816,-0.3752891589243133,0.1781629831548911,0.05115237868366853,0.4164014189694875,1.4240337988787688,-1.072791813438753,-0.8141172123298689
SB-002,2010-11-26 04:10:00,9.08,77.45,1011.92,1.25,320.8,45.8,43.29,0.0,3.66,-1.8160618965029576,0.2021244186453072,-0.32404168746277406,-0.9468876386280676,1.3658059486175846,2.2331397884987183,1.3482505915170506,-0.8141172123298689
SB-002,2010-11-26 08:50:00,10.54,93.73,1016.98,4.74,175.0,2.9,37.37,473.3,3.56,-1.5291348023636329,1.582490504230244,0.9465361291999337,1.558982620665428,-0.04236475761530001,-0.8660251181705543,0.373908576742179,0.7193829543936937
SB-002,2010-11-26 10:00:00,12.94,84.87,1011.57,1.35,115.2,0.0,35.9,735.5,3.65,-1.0574738256962493,0.8312593298885648,-0.41192750482084267,-0.8750861985336981,-0.6199272283473062,-1.0755257761971484,0.13196892104639185,1.5689154786170576
SB-002,2010-11-26 12:20:00,15.1,87.03,1015.91,2.52,267.5,0.0,33.48,812.4,3.86,-0.6329789466956042,1.0144037245361972,0.6778566304194702,-0.03500934942957495,0.8510220073129704,-1.0755257761971484,-0.2663262944527957,1.818072805515519
SB-002,2010-11-26 17:40:00,14.55,61.52,1016.02,2.9,129.1,8.8,31.43,65.6,4.14,-0.7410679205152126,-1.1485654918809853,0.7054778873034453,0.2378361229290291,-0.48567775772565264,-0.4397996414957591,-0.603725134028553,-0.6015720804112852
SB-002,2010-11-26 19:50:00,12.46,64.14,1021.46,2.18,28.2,0.0,35.99,0.0,3.41,-1.1518060210297256,-0.9264181242991345,2.071474591383508,-0.27913424575043116,-1.4601936991447064,-1.0755257761971484,0.14678155302776716,-0.8141172123298689
SB-002,2010-11-27 00:10:00,9.25,60.12,1016.09,4.05,232.2,29.4,23.02,0.0,3.49,-1.7826525773223512,-1.2672701921155627,0.723055050775076,1.0635526840142782,0.5100863013457493,1.0483774465552202,-1.9878833002881253,-0.8141172123298689
SB-002,2010-11-27 03:00:00,7.38,71.53,1011.24,1.8,160.9,40.3,43.59,0.0,3.56,-2.150155088309021,-0.29982688520376083,-0.4947912754727677,-0.5519797181090353,-0.17854587529625793,1.83581095431035,1.397626031454967,-0.8141172123298689
SB-002,2010-11-27 06:50:00,9.53,91.9,1001.53,4.1,355.8,24.6,38.71,216.0,3.48,-1.7276254633778232,1.427326503209333,-2.9329949513215414,1.099453404061463,1.7038441839958491,0.7016177367180989,0.59445220846487,-0.11427348528087351
SB-002,2010-11-27 12:10:00,14.44,76.93,1018.85,4.17,33.7,9.4,29.96,808.3,3.38,-0.7626857152791346,0.15803410141532184,1.4160974962274517,1.1497144121275218,-1.4070734050138365,-0.396454677766119,-0.8456647897243401,1.8047887347706077
SB-002,2010-11-27 19:40:00,12.89,63.31,1019.16,3.54,51.0,6.4,29.58,0.0,4.04,-1.0673000960434862,-0.9967930537239192,1.4939392201731763,0.697365339532994,-1.2399859343840085,-0.6131794964143199,-0.9082070136457006,-0.8141172123298689
SB-002,2010-11-27 20:30:00,12.45,56.78,1013.42,2.39,328.4,13.7,43.75,0.0,3.56,-1.1537712750991735,-1.5504656912466241,0.05261181550047481,-0.12835122155225523,1.4392085368711502,-0.08581577103703111,1.423959599421855,-0.8141172123298689
SB-002,2010-11-27 22:30:00,10.28,69.24,1019.28,2.01,312.8,0.0,33.32,0.0,3.41,-1.5802314081692659,-0.49399385915889066,1.5240715004102372,-0.40119669391085955,1.2885400662454098,-1.0755257761971484,-0.29265986241968356,-0.8141172123298689
SB-002,2010-11-27 23:00:00,9.09,69.05,1012.09,3.97,208.2,0.0,27.84,0.0,3.32,-1.81409664243351,-0.5101037827621545,-0.2813542904602543,1.006111531938783,0.27828865422922505,-1.0755257761971484,-1.1945845652856117,-0.8141172123298689
SB-002,2010-11-28 03:00:00,7.26,75.72,1016.75,2.6,149.4,24.4,38.51,0.0,3.4,-2.17373813714239,0.05543932478400831,0.8887825920788976,0.022431802645920706,-0.28961558120625913,0.6871694154748853,0.561535248506259,-0.8141172123298689
SB-002,2010-11-28 08:30:00,11.18,84.59,1011.24,5.22,319.7,9.1,17.89,434.4,3.45,-1.4033585419189971,0.8075183898416493,-0.4947912754727677,1.9036295331184014,1.3551818897914105,-0.4181271596309391,-2.832203323226485,0.5933462831797773
SB-002,2010-11-28 09:00:00,12.21,84.59,1009.7,2.47,55.6,8.2,35.23,523.7,3.39,-1.2009373727659114,0.8075183898416493,-0.8814888718483608,-0.07091006947675957,-1.195558052020008,-0.4831446052253994,0.02169710518504634,0.8826798240384595
SB-002,2010-11-28 13:30:00,14.15,77.45,1011.75,0.54,358.4,5.2,33.86,878.8,3.6,-0.81967808329311,0.2021244186453072,-0.36672908446526536,-1.456677863298091,1.7289555957668057,-0.6998694238736002,-0.2037840705314353,2.033209951237988
SB-002,2010-11-28 17:10:00,14.98,61.62,1013.78,2.02,52.8,17.3,27.93,86.3,3.62,-0.6565619955289732,-1.140086584721373,0.14300865621165795,-0.39401654990142243,-1.2226011108502692,0.17425401134081006,-1.1797719333042371,-0.5345037232357563
SB-002,2010-11-28 17:20:00,16.22,62.08,1008.29,3.61,38.1,17.0,29.64,69.8,3.78,-0.41287049091749206,-1.101083611787155,-1.2355431646338353,0.7476263475990526,-1.3645771697091402,0.1525815294759899,-0.898331925658117,-0.587964007940888
SB-002,2010-11-28 17:50:00,15.73,66.47,1013.75,1.12,245.7,0.0,34.42,19.3,3.6,-0.5091679403204159,-0.7288595874801602,0.13547558615239982,-1.040229510750748,0.6404724778487941,-1.0755257761971484,-0.11161658264732546,-0.7515848793111392
SB-002,2010-11-28 18:20:00,13.18,69.76,1011.57,4.34,229.8,12.9,39.39,0.0,3.7,-1.010307728029511,-0.4499035419289041,-0.41192750482084267,1.2717768602879498,0.48690653663409705,-0.1436090560098846,0.7063698723241457,-0.8141172123298689
SB-002,2010-11-29 01:20:00,10.42,63.82,1014.88,1.87,72.5,53.2,35.04,0.0,3.5,-1.5527178511970017,-0.9535506272098949,0.41922122505137954,-0.5017187100429766,-1.0323338755087887,2.7677276744976145,-0.009574006775633276,-0.8141172123298689
SB-002,2010-11-29 03:50:00,9.67,72.72,1018.94,2.32,248.2,18.7,32.38,0.0,3.6,-1.7001119064055592,-0.1989278900043707,1.4386967064052547,-0.17861222961831408,0.6646180660900988,0.2753922600433037,-0.4473695742251526,-0.8141172123298689
SB-002,2010-11-29 04:40:00,5.72,85.37,1016.48,0.96,33.5,26.9,35.84,0.0,3.87,-2.4763872638372946,0.8736538656866278,0.8209849615455174,-1.1551118149017392,-1.4090050520731408,0.8677734310150528,0.1220938330588095,-0.8141172123298689
SB-002,2010-11-29 05:30:00,10.16,89.07,1017.8,3.69,76.6,34.4,30.59,0.0,3.78,-1.603814457002635,1.1873734305922943,1.1524400441531604,0.8050674996745482,-0.9927351107930493,1.4095854776355552,-0.7419763658547172,-0.8141172123298689
SB-002,2010-11-29 12:10:00,15.19,83.81,1005.63,0.51,278.4,8.9,40.13,768.8,3.44,-0.6152916600705773,0.7413829139966707,-1.9034753765553218,-1.4782182953264018,0.9562967720450583,-0.43257548087415243,0.828162624171005,1.6768080532037777
SB-002,2010-11-29 14:20:00,17.2,74.73,1013.09,1.02,104.7,5.5,30.98,770.5,3.71,-0.22027559211164374,-0.028501856096156332,-0.03025195515142168,-1.1120309508451174,-0.7213386989607855,-0.6781969420087801,-0.6777882939354266,1.6823160825370338
SB-002,2010-11-29 19:10:00,14.81,55.93,1015.41,4.99,125.5,13.5,31.42,0.0,3.53,-0.6899713147095795,-1.6225364021033317,0.552305462765054,1.7384862209013519,-0.5204474047931312,-0.10026409228024445,-0.6053709820264832,-0.8141172123298689
SB-002,2010-11-29 21:50:00,11.64,69.09,1013.7,3.53,341.0,7.7,37.23,0.0,3.82,-1.312956854724415,-0.506712219898309,0.12292046938696963,0.6901851955235568,1.5609023016073258,-0.5192654083334328,0.3508667047711515,-0.8141172123298689
SB-002,2010-11-29 22:10:00,12.22,62.44,1007.78,4.16,121.4,0.5,33.67,0.0,3.88,-1.1989721186964641,-1.0705595460125494,-1.3636053556413377,1.142534268118085,-0.5600461695088707,-1.039404973089115,-0.2350551824921149,-0.8141172123298689
SB-002,2010-11-30 00:50:00,7.21,66.31,1008.27,2.06,49.2,21.1,36.6,0.0,3.66,-2.183564407489627,-0.7424258389355401,-1.2405652113400074,-0.36529597386367463,-1.2573707579177478,0.4487721149618646,0.24717828090152913,-0.8141172123298689
SB-002,2010-11-30 01:50:00,7.65,67.52,1010.52,1.04,31.0,20.0,35.22,0.0,3.5,-2.09709322843394,-0.6398310623042278,-0.675584956895134,-1.0976706628262436,-1.4331506403144452,0.36930634812419083,0.02005125718711614,-0.8141172123298689
SB-002,2010-11-30 04:20:00,9.98,83.72,1015.37,3.89,274.0,29.8,39.96,0.0,3.85,-1.6391890302526886,0.733751897553019,0.5422613693527097,0.9486703798632873,0.9138005367403623,1.077274089041647,0.8001832082061857,-0.8141172123298689
SB-002,2010-11-30 05:30:00,9.06,84.27,1012.39,2.11,157.1,27.0,30.26,0.0,3.48,-1.8199924046418523,0.7803858869308882,-0.2060235898676159,-0.32939525381649,-0.21524716942304103,0.8749975916366596,-0.7962893497864243,-0.8141172123298689
SB-002,2010-11-30 06:30:00,9.77,88.76,1011.91,2.44,274.1,43.0,34.56,158.6,3.37,-1.680459365711085,1.1610888183974961,-0.3265527108158601,-0.0924505015050706,0.9147663602700148,2.030863291093731,-0.088574710676298,-0.3002504757096343
SB-002,2010-11-30 09:00:00,12.08,81.0,1011.93,0.01,53.4,25.6,40.07,588.7,3.67,-1.2264856756687281,0.5031256228115555,-0.32153066410968806,-1.8372254957982495,-1.216806169672356,0.7738593429341659,0.8182875361834214,1.0932809456041293
SB-002,2010-12-01 05:30:00,9.53,87.17,1010.0,3.77,252.2,22.9,31.44,0.0,3.67,-1.7276254633778232,1.026274194559655,-0.8061581712557224,0.8625086517500438,0.7032510072761861,0.578807006150785,-0.6020792860306222,-0.8141172123298689
SB-002,2010-12-01 11:40:00,11.97,87.89,1011.93,2.59,158.7,6.0,36.7,798.9,3.68,-1.24810347043265,1.0873223261088658,-0.32153066410968806,0.015251658636483591,-0.19979399294860614,-0.6420761389007467,0.26363676088083465,1.7743325725749568
SB-002,2010-12-01 12:40:00,18.5,75.67,1014.02,0.53,348.4,5.8,30.66,752.0,3.91,0.0352074369165224,0.05119987120420223,0.20327321668578008,-1.4638580073075282,1.6323732428015871,-0.6565244601439602,-0.7304554298692034,1.6223757633221891
SB-002,2010-12-01 14:30:00,15.39,74.32,1013.45,4.13,301.6,15.9,37.88,586.8,3.86,-0.5759865786816285,-0.06326537545056904,0.060144885559761475,1.120993836089774,1.1803678309243655,0.07311576263831629,0.4578468246366366,1.0871249128199016
SB-002,2010-12-01 21:50:00,12.64,54.98,1015.49,4.18,160.5,1.0,46.56,0.0,3.56,-1.116431447779672,-1.703086020119652,0.5723936495897708,1.1568945561369586,-0.1824091694148667,-1.0032841699810815,1.8864428868403331,-0.8141172123298689
SB-002,2010-12-02 00:40:00,8.21,73.43,1020.23,1.38,169.4,48.2,32.91,0.0,3.26,-1.987039000544884,-0.13872764917112032,1.7626187189536395,-0.8535457665053874,-0.09645087527582227,2.4065196434172793,-0.3601396303348357,-0.8141172123298689
SB-002,2010-12-02 14:20:00,16.08,70.17,1009.62,2.34,94.6,0.0,36.13,669.6,3.58,-0.4403840478897562,-0.4151400225744926,-0.9015770586730776,-0.16425194159944015,-0.8188868754556562,-1.0755257761971484,0.1698234249987946,1.3553983415220168
SB-002,2010-12-02 15:40:00,18.72,76.32,1008.76,3.0,256.6,0.0,43.53,487.3,4.01,0.07844302644436565,0.10631276774168362,-1.1175250670386772,0.3096375630233986,0.7457472425808825,-1.0755257761971484,1.3877509434673836,0.7647431959616842
SB-002,2010-12-02 16:20:00,18.13,62.71,1013.13,2.55,237.4,10.2,35.23,279.7,3.29,-0.037506963653032736,-1.0476664966815952,-0.02020786173907751,-0.013468917401264234,0.5603091248876629,-0.33866139279326546,0.02169710518504634,0.09211561385348296
SB-002,2010-12-02 17:30:00,13.7,60.6,1009.56,2.38,284.8,13.7,46.38,140.6,3.6,-0.9081145164182446,-1.2265714377494217,-0.9166431987916224,-0.13553136556169235,1.0181094779427984,-0.08581577103703111,1.8568176228775837,-0.35857078629705064
SB-002,2010-12-02 22:00:00,10.69,63.25,1018.28,2.95,115.7,0.0,35.83,0.0,3.86,-1.4996559913219212,-1.0018803980196869,1.2729691651014046,0.27373684297621403,-0.6150981106990452,-1.0755257761971484,0.12044798506087813,-0.8141172123298689
SB-002,2010-12-03 00:00:00,10.52,57.27,1010.73,2.39,77.2,8.2,45.29,0.0,3.77,-1.5330653105025276,-1.508919046164522,-0.6228534664802701,-0.12835122155225523,-0.9869401696151361,-0.4831446052253994,1.6774201911031557,-0.8141172123298689
SB-002,2010-12-03 01:10:00,9.61,70.73,1008.07,0.26,242.7,41.6,34.47,0.0,3.9,-1.7119034308222438,-0.36765814248066164,-1.2907856784017566,-1.6577218955623254,0.6114977719592286,1.9297250423912375,-0.1033873426576733,-0.8141172123298689
SB-002,2010-12-03 01:20:00,7.85,71.4,1009.66,1.03,11.4,34.9,30.4,0.0,3.56,-2.0577881470449917,-0.3108494645112569,-0.8915329652607334,-1.1048508068356806,-1.6224520521262733,1.4457062807435885,-0.7732474778153974,-0.8141172123298689
SB-002,2010-12-03 03:00:00,7.71,83.0,1011.16,1.08,155.4,35.3,19.9,0.0,3.33,-2.0853017040172555,0.6727037660038081,-0.5148794622974846,-1.0689500867884958,-0.23166616942712806,1.4746029232300153,-2.5013878756424495,-0.8141172123298689
SB-002,2010-12-03 05:10:00,9.29,87.9,1010.8,2.14,358.0,29.2,37.5,0.0,3.21,-1.7747915610445617,1.0881702168248275,-0.6052763030086677,-0.30785482178817897,1.7250923016481972,1.0339291253120069,0.39530460071527623,-0.8141172123298689
SB-002,2010-12-03 09:10:00,12.3,83.65,1017.66,2.83,154.3,0.3,31.92,584.3,3.71,-1.1832500861408846,0.7278166625412907,1.1172857172099273,0.18757511486297054,-0.24229022825330201,-1.0538532943323282,-0.523078582129957,1.0790248696827607
SB-002,2010-12-03 10:30:00,14.99,83.65,1014.99,3.15,175.8,0.0,37.23,740.6,3.58,-0.6545967414595258,0.7278166625412907,0.44684248193535453,0.4173397231649528,-0.03463816937808242,-1.0755257761971484,0.3508667047711515,1.5854395666168255
SB-002,2010-12-03 17:10:00,15.17,62.61,1020.77,1.32,160.3,0.0,35.22,123.8,3.49,-0.6192221682094721,-1.056145403841208,1.8982139800204,-0.8966266305620089,-0.18434081647417097,-1.0755257761971484,0.02005125718711614,-0.41300307617863913
SB-002,2010-12-03 19:20:00,14.36,57.27,1007.74,2.52,319.5,9.9,38.73,0.0,3.81,-0.7784077478347141,-1.508919046164522,-1.3736494490536817,-0.03500934942957495,1.3532502427321063,-0.3603338746580855,0.5977439044607304,-0.8141172123298689
SB-002,2010-12-04 00:50:00,10.31,71.6,1011.45,3.78,157.9,36.5,36.95,0.0,3.63,-1.5743356459609235,-0.29389165019203256,-0.4420597850579037,0.8696887957594807,-0.20752058118582345,1.5612928506892958,0.3047829608290978,-0.8141172123298689
SB-002,2010-12-04 08:50:00,12.75,85.73,1014.52,3.41,105.2,4.8,47.19,552.6,3.81,-1.0948136530157504,0.9041779314612334,0.32882438434019634,0.6040234674103137,-0.7165095813125245,-0.728766066360027,1.9901313107099554,0.9763163227038111
SB-002,2010-12-04 13:40:00,12.75,83.44,1012.71,2.08,164.6,0.0,30.03,773.1,3.86,-1.0948136530157504,0.7100109575061035,-0.12567084256877692,-0.3509356858448007,-0.14281040469912723,-1.0755257761971484,-0.8341438537388264,1.6907401273996603
SB-002,2010-12-04 13:50:00,16.61,72.25,1020.07,1.13,277.0,9.8,26.81,700.4,3.31,-0.33622558220904214,-0.23877875365454998,1.7224423453042343,-1.033049366741311,0.9427752426299278,-0.36755803527969216,-1.3641069090724562,1.4551908729715957
SB-002,2010-12-04 18:00:00,13.54,65.69,1008.89,0.7,99.7,1.1,36.4,95.1,3.44,-0.9395585815294035,-0.7949950633251389,-1.08488176344853,-1.3417955591470998,-0.7696298754433947,-0.9960600093594748,0.21426132094291814,-0.5059915713930195
SB-002,2010-12-04 20:10:00,12.39,63.78,1013.32,2.41,14.4,0.0,34.27,0.0,3.62,-1.1655627995158577,-0.9569421900737399,0.027501581969614382,-0.1139909335333813,-1.5934773462367078,-1.0755257761971484,-0.13630430261628312,-0.8141172123298689
SB-002,2010-12-04 22:40:00,10.66,66.24,1010.0,3.19,54.4,0.0,22.26,0.0,3.82,-1.5055517535302634,-0.7483610739472697,-0.8061581712557224,0.4460602992027007,-1.207147934375834,-1.0755257761971484,-2.112967748130845,-0.8141172123298689
SB-002,2010-12-05 05:00:00,10.25,90.83,1009.68,4.24,76.0,40.8,24.75,0.0,3.51,-1.586127170377608,1.3366021966014772,-0.8865109185545613,1.1999754201935806,-0.9985300519709623,1.8719317574183836,-1.7031515966461444,-0.8141172123298689
SB-002,2010-12-05 14:40:00,16.23,72.56,1010.09,0.91,62.4,0.0,30.05,612.5,3.46,-0.4109052368480443,-0.21249414145975062,-0.7835589610779194,-1.1910125349489238,-1.1298820520036594,-1.0755257761971484,-0.8308521577429654,1.1703933562697129
SB-002,2010-12-06 06:10:00,12.34,85.93,1009.64,3.82,147.1,23.5,28.72,82.0,3.28,-1.175389069863095,0.9211357457804589,-0.8965550119669056,0.8984093717972285,-0.31182952238825945,0.6221519698804252,-1.0497499414677256,-0.5484357974316392
SB-002,2010-12-06 08:20:00,11.87,91.74,1013.79,1.33,107.5,15.9,38.39,472.0,3.62,-1.2677560111271244,1.4137602517539518,0.14551967956474401,-0.889446486552572,-0.6942956401305244,0.07311576263831629,0.5417850725310931,0.7151709319623802
SB-002,2010-12-06 10:40:00,12.67,86.67,1010.29,2.16,160.1,13.4,32.41,763.3,3.22,-1.1105356855713298,0.9838796587615919,-0.73333849401617,-0.29349453376930507,-0.1862724635334755,-0.10748825290185111,-0.442432030231362,1.658987958302067
SB-002,2010-12-06 11:50:00,17.16,84.78,1009.06,3.3,48.4,24.5,36.79,828.4,3.99,-0.2281366083894333,0.823628313444913,-1.0421943664460387,0.525041883306507,-1.265097346154965,0.6943935760964921,0.27844939286220877,1.8699130815932223
SB-002,2010-12-06 13:50:00,16.75,74.27,1007.8,0.63,134.3,11.6,31.8,808.1,3.49,-0.308712025236778,-0.06750482903037512,-1.3585833089351655,-1.3920565672131586,-0.4354549341837389,-0.23752314409077172,-0.5428287581051234,1.8041407313196365
SB-002,2010-12-06 14:20:00,17.08,71.54,1014.73,3.93,359.5,14.3,27.04,736.5,3.25,-0.2438586409450131,-0.29897899448779913,0.38155587475506036,0.9773909559010351,1.7395796545929798,-0.04247080730739083,-1.326252405120054,1.572155495871914
SB-002,2010-12-06 16:10:00,16.83,60.49,1012.12,2.34,82.8,5.9,31.77,353.1,3.68,-0.2929899926811989,-1.2358982356249955,-0.27382122040099616,-0.16425194159944015,-0.9328540519546139,-0.6493002995223534,-0.5477663020989152,0.3299328803599472
SB-002,2010-12-07 00:10:00,9.16,62.34,1013.81,1.99,170.8,26.9,30.48,0.0,3.44,-1.800339863947378,-1.0790384531721617,0.15054172627091608,-0.41555698192973334,-0.08292934586069163,0.8677734310150528,-0.7600806938319529,-0.8141172123298689
SB-002,2010-12-07 04:00:00,9.63,88.43,1012.58,0.0,55.4,37.8,39.35,0.0,3.77,-1.7079729226833487,1.1331084247707746,-0.15831414615892403,-1.8444056398076865,-1.1974896990793122,1.6552069387701827,0.6997864803324237,-0.8141172123298689
SB-002,2010-12-07 07:00:00,10.8,91.25,1012.85,1.52,217.4,16.4,27.02,204.2,3.76,-1.4780381965579992,1.3722136066718504,-0.09051651562554379,-0.75302375037327,0.36714441895722616,0.10923656574634964,-1.329544101115915,-0.15250568888817978
SB-002,2010-12-07 11:50:00,14.25,84.35,1014.44,4.07,144.7,10.9,30.34,782.8,3.84,-0.8000255425986358,0.7871690126585782,0.308736197515508,1.0779129720331524,-0.33500928709991196,-0.2880922684420185,-0.7831225658029803,1.722168294771768
SB-002,2010-12-07 13:20:00,15.77,75.39,1014.59,2.7,226.8,0.0,39.89,795.1,3.67,-0.5013069240426263,0.02745893115728676,0.3464015478118272,0.09423324274029027,0.45793183074453153,-1.0755257761971484,0.788662272220672,1.7620205070065025
SB-002,2010-12-07 13:50:00,15.4,79.4,1013.22,1.47,189.6,0.0,26.57,712.1,3.35,-0.5740213246121811,0.3674631082577538,0.002391348438725415,-0.7889244704204548,0.09864547771391884,-1.0755257761971484,-1.4036072610227885,1.4930990748534163
SB-002,2010-12-07 14:20:00,14.44,67.45,1004.3,2.72,93.3,9.6,26.13,649.5,3.57,-0.7626857152791346,-0.6457662973159561,-2.2374414825160795,0.10859353075916418,-0.8314425813411346,-0.38200635652290565,-1.4760245729317318,1.290273994699402
SB-002,2010-12-07 18:10:00,15.25,57.99,1010.43,0.94,64.0,16.3,42.43,0.0,3.93,-0.6035001356538926,-1.4478709146153113,-0.698184167072937,-1.169472102920613,-1.1144288755292244,0.10201240512474309,1.2067076636950254,-0.8141172123298689
